IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
150325223,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,04/13/2015 12:00:00 AM,03:00,BAYVIEW,NONE,4400 Block of 3RD ST,-122.389601286255,37.7375250948447,"(37.7375250948447, -122.389601286255)"
150325223,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,04/13/2015 12:00:00 AM,03:00,BAYVIEW,NONE,4400 Block of 3RD ST,-122.389601286255,37.7375250948447,"(37.7375250948447, -122.389601286255)"
150325433,NON-CRIMINAL,FOUND PROPERTY,Monday,04/13/2015 12:00:00 AM,20:00,INGLESIDE,NONE,300 Block of ORDWAY ST,-122.40403720006,37.7194829515563,"(37.7194829515563, -122.40403720006)"
150325643,NON-CRIMINAL,FOUND PROPERTY,Monday,04/13/2015 12:00:00 AM,19:00,CENTRAL,NONE,200 Block of COLUMBUS AV,-122.406503626072,37.7976778969458,"(37.7976778969458, -122.406503626072)"
150325790,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,04/13/2015 12:00:00 AM,23:00,TARAVAL,NONE,1300 Block of 10TH AV,-122.467247854473,37.7630441175462,"(37.7630441175462, -122.467247854473)"
150326005,MISSING PERSON,MISSING ADULT,Monday,04/13/2015 12:00:00 AM,14:00,MISSION,NONE,800 Block of CAPP ST,-122.417499429971,37.753084671409,"(37.753084671409, -122.417499429971)"
150326265,NON-CRIMINAL,TARASOFF REPORT,Monday,04/13/2015 12:00:00 AM,12:00,SOUTHERN,NONE,400 Block of 3RD ST,-122.397047350092,37.7823614642502,"(37.7823614642502, -122.397047350092)"
150326425,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,04/13/2015 12:00:00 AM,17:40,BAYVIEW,NONE,300 Block of WILLIAMS AV,-122.399443658942,37.7301760161647,"(37.7301760161647, -122.399443658942)"
150326679,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,04/13/2015 12:00:00 AM,19:08,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)"
150326704,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/13/2015 12:00:00 AM,21:00,BAYVIEW,NONE,1700 Block of PALOU AV,-122.393696918834,37.7356272735926,"(37.7356272735926, -122.393696918834)"
150326986,RUNAWAY,RUNAWAY,Monday,04/13/2015 12:00:00 AM,07:30,INGLESIDE,NONE,5700 Block of MISSION ST,-122.449674980499,37.709762526111,"(37.709762526111, -122.449674980499)"
150327150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/13/2015 12:00:00 AM,19:00,CENTRAL,NONE,300 Block of BATTERY ST,-122.40021603879,37.7948030325182,"(37.7948030325182, -122.40021603879)"
150328164,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,04/13/2015 12:00:00 AM,13:24,CENTRAL,NONE,200 Block of STOCKTON ST,-122.40656817787,37.7878092959561,"(37.7878092959561, -122.40656817787)"
150328744,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,04/13/2015 12:00:00 AM,14:30,BAYVIEW,NONE,700 Block of KIRKWOOD AV,-122.374100613159,37.7291144726553,"(37.7291144726553, -122.374100613159)"
150328813,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,04/13/2015 12:00:00 AM,10:00,NORTHERN,NONE,700 Block of ELLIS ST,-122.418562097105,37.7841847091303,"(37.7841847091303, -122.418562097105)"
150328982,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,04/13/2015 12:00:00 AM,12:30,BAYVIEW,NONE,200 Block of DWIGHT ST,-122.404608485368,37.7234547008718,"(37.7234547008718, -122.404608485368)"
150329009,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT BY BROOKERS/AGENTS",Monday,04/13/2015 12:00:00 AM,11:30,RICHMOND,NONE,300 Block of 6TH AV,-122.464281616889,37.7819643048798,"(37.7819643048798, -122.464281616889)"
150330993,FRAUD,FRAUDULENT CREDIT APPLICATION,Monday,04/13/2015 12:00:00 AM,18:00,BAYVIEW,NONE,200 Block of TOPEKA AV,-122.397228698169,37.7329812473695,"(37.7329812473695, -122.397228698169)"
150333680,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,04/13/2015 12:00:00 AM,18:35,MISSION,NONE,100 Block of COLLINGWOOD ST,-122.435964918002,37.7600122429873,"(37.7600122429873, -122.435964918002)"
156088542,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,04/13/2015 12:00:00 AM,07:00,TARAVAL,NONE,0 Block of THRIFT ST,-122.455304908034,37.7175382138138,"(37.7175382138138, -122.455304908034)"
156088649,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,04/13/2015 12:00:00 AM,08:50,SOUTHERN,NONE,0 Block of MARKET ST,-122.395097774181,37.7940590485562,"(37.7940590485562, -122.395097774181)"
156089261,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,04/13/2015 12:00:00 AM,19:15,SOUTHERN,NONE,800 Block of MISSION ST,-122.405395493939,37.7835100715421,"(37.7835100715421, -122.405395493939)"
156089277,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/13/2015 12:00:00 AM,20:20,SOUTHERN,NONE,900 Block of HOWARD ST,-122.406412115335,37.7802524576974,"(37.7802524576974, -122.406412115335)"
156089750,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/13/2015 12:00:00 AM,10:20,NORTHERN,NONE,1400 Block of GEARY BL,-122.426382820826,37.7853100311337,"(37.7853100311337, -122.426382820826)"
156089835,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/13/2015 12:00:00 AM,23:00,NORTHERN,NONE,1300 Block of BUSH ST,-122.419486234049,37.7887480806774,"(37.7887480806774, -122.419486234049)"
156089879,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/13/2015 12:00:00 AM,22:10,NORTHERN,NONE,1500 Block of LOMBARD ST,-122.426995326766,37.8008726327692,"(37.8008726327692, -122.426995326766)"
156089885,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/13/2015 12:00:00 AM,16:00,NORTHERN,NONE,1800 Block of SUTTER ST,-122.430791511808,37.7864562307955,"(37.7864562307955, -122.430791511808)"
156090036,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,04/13/2015 12:00:00 AM,21:00,TARAVAL,NONE,1400 Block of 45TH AV,-122.504720749439,37.7595242680732,"(37.7595242680732, -122.504720749439)"
156091103,NON-CRIMINAL,LOST PROPERTY,Monday,04/13/2015 12:00:00 AM,20:00,TARAVAL,NONE,100 Block of TAPIA DR,-122.481151214409,37.7205172466256,"(37.7205172466256, -122.481151214409)"
150321867,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,04/13/2015 12:00:00 AM,00:01,MISSION,NONE,800 Block of DOLORES ST,-122.425679128421,37.7558060377845,"(37.7558060377845, -122.425679128421)"
150321867,ASSAULT,THREATS AGAINST LIFE,Monday,04/13/2015 12:00:00 AM,00:01,MISSION,NONE,800 Block of DOLORES ST,-122.425679128421,37.7558060377845,"(37.7558060377845, -122.425679128421)"
150321867,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/13/2015 12:00:00 AM,00:01,MISSION,NONE,800 Block of DOLORES ST,-122.425679128421,37.7558060377845,"(37.7558060377845, -122.425679128421)"
150321920,NON-CRIMINAL,AIDED CASE,Monday,04/13/2015 12:00:00 AM,11:51,INGLESIDE,NONE,400 Block of DUNCAN ST,-122.430056459798,37.7458488621105,"(37.7458488621105, -122.430056459798)"
150321920,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,04/13/2015 12:00:00 AM,11:51,INGLESIDE,NONE,400 Block of DUNCAN ST,-122.430056459798,37.7458488621105,"(37.7458488621105, -122.430056459798)"
150322376,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,04/13/2015 12:00:00 AM,09:28,CENTRAL,NONE,1000 Block of KEARNY ST,-122.40538935558,37.7977951262672,"(37.7977951262672, -122.40538935558)"
150322398,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,04/13/2015 12:00:00 AM,14:30,MISSION,NONE,100 Block of HAMPSHIRE ST,-122.408656210345,37.7680524090173,"(37.7680524090173, -122.408656210345)"
150322893,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,04/13/2015 12:00:00 AM,16:10,TARAVAL,NONE,2800 Block of PACHECO ST,-122.49068948377,37.7499260633408,"(37.7499260633408, -122.49068948377)"
150323261,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,04/13/2015 12:00:00 AM,13:00,INGLESIDE,NONE,100 Block of MURRAY ST,-122.42435443658,37.7335978898028,"(37.7335978898028, -122.42435443658)"
150323380,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,04/13/2015 12:00:00 AM,05:00,INGLESIDE,NONE,300 Block of NAPLES ST,-122.429383644732,37.7231327911687,"(37.7231327911687, -122.429383644732)"
150323835,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/13/2015 12:00:00 AM,19:45,CENTRAL,NONE,600 Block of KEARNY ST,-122.404730251759,37.7937840812301,"(37.7937840812301, -122.404730251759)"
150323926,MISSING PERSON,MISSING ADULT,Monday,04/13/2015 12:00:00 AM,17:00,CENTRAL,NONE,1600 Block of JONES ST,-122.414984733675,37.7961214973111,"(37.7961214973111, -122.414984733675)"
150324576,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/13/2015 12:00:00 AM,17:30,TARAVAL,NONE,500 Block of TARAVAL ST,-122.471932555365,37.7432697189737,"(37.7432697189737, -122.471932555365)"
150324742,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Monday,04/13/2015 12:00:00 AM,18:30,MISSION,NONE,0 Block of LIBERTY ST,-122.422296158278,37.7575797171532,"(37.7575797171532, -122.422296158278)"
150324827,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,04/13/2015 12:00:00 AM,20:30,INGLESIDE,NONE,500 Block of ANDOVER ST,-122.416733211034,37.7366741717169,"(37.7366741717169, -122.416733211034)"
150324952,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/13/2015 12:00:00 AM,18:00,INGLESIDE,NONE,1800 Block of GENEVA AV,-122.424070220464,37.7095444199809,"(37.7095444199809, -122.424070220464)"
150325483,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/13/2015 12:00:00 AM,19:00,CENTRAL,NONE,100 Block of FRONT ST,-122.398618273088,37.7929015502546,"(37.7929015502546, -122.398618273088)"
150325568,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/13/2015 12:00:00 AM,20:00,INGLESIDE,NONE,0 Block of VIENNA ST,-122.424921202023,37.7276741994513,"(37.7276741994513, -122.424921202023)"
150325762,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,04/13/2015 12:00:00 AM,10:00,CENTRAL,NONE,700 Block of FILBERT ST,-122.411868721365,37.8011193109356,"(37.8011193109356, -122.411868721365)"
150326500,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,04/13/2015 12:00:00 AM,18:00,RICHMOND,NONE,600 Block of 26TH AV,-122.485529481793,37.7771701179455,"(37.7771701179455, -122.485529481793)"
150332444,NON-CRIMINAL,LOST PROPERTY,Monday,04/13/2015 12:00:00 AM,20:13,CENTRAL,NONE,1600 Block of JONES ST,-122.414984733675,37.7961214973111,"(37.7961214973111, -122.414984733675)"
156088730,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,04/13/2015 12:00:00 AM,02:00,TARAVAL,NONE,1400 Block of FUNSTON AV,-122.470329456449,37.7610404424416,"(37.7610404424416, -122.470329456449)"
156090070,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,04/13/2015 12:00:00 AM,19:00,PARK,NONE,500 Block of LYON ST,-122.442972406311,37.7757783597295,"(37.7757783597295, -122.442972406311)"
150323904,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,04/13/2015 12:00:00 AM,22:28,NORTHERN,"ARREST, BOOKED",GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)"
150323904,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,04/13/2015 12:00:00 AM,22:28,NORTHERN,"ARREST, BOOKED",GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)"
150322332,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/13/2015 12:00:00 AM,14:17,PARK,NONE,FULTON ST / SCOTT ST,-122.436507619977,37.7770672269836,"(37.7770672269836, -122.436507619977)"
150323813,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/13/2015 12:00:00 AM,21:44,TENDERLOIN,NONE,TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013,"(37.7832145190013, -122.410768766343)"
150323863,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,04/13/2015 12:00:00 AM,22:20,MISSION,NONE,HOFF ST / 16TH ST,-122.420580440111,37.7649968622937,"(37.7649968622937, -122.420580440111)"
150321776,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,04/13/2015 12:00:00 AM,10:58,PARK,"ARREST, BOOKED",100 Block of MARTIN LUTHER KING JR DR,-122.462489351639,37.7669591731812,"(37.7669591731812, -122.462489351639)"
150321895,BRIBERY,"DISSUADING WITNESS, VICTIM",Monday,04/13/2015 12:00:00 AM,11:47,BAYVIEW,"ARREST, BOOKED",2400 Block of SAN BRUNO AV,-122.405412091734,37.7318198889718,"(37.7318198889718, -122.405412091734)"
150323073,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,04/13/2015 12:00:00 AM,16:30,RICHMOND,"ARREST, BOOKED",600 Block of POINTLOBOS AV,-122.510496095996,37.7797324870506,"(37.7797324870506, -122.510496095996)"
150320916,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/13/2015 12:00:00 AM,00:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)"
150320972,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Monday,04/13/2015 12:00:00 AM,00:10,INGLESIDE,"ARREST, BOOKED",1800 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,"(37.7121502932531, -122.417144802399)"
150321168,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,04/13/2015 12:00:00 AM,02:47,CENTRAL,"ARREST, BOOKED",200 Block of KEARNY ST,-122.403915681571,37.790538993725,"(37.790538993725, -122.403915681571)"
150321817,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,04/13/2015 12:00:00 AM,11:20,INGLESIDE,"ARREST, BOOKED",5900 Block of MISSION ST,-122.45346119547,37.7084753872645,"(37.7084753872645, -122.45346119547)"
150323409,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,04/13/2015 12:00:00 AM,19:12,RICHMOND,UNFOUNDED,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)"
150322514,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/13/2015 12:00:00 AM,14:11,INGLESIDE,"ARREST, BOOKED",0 Block of ATHENS ST,-122.424276475396,37.7272929954166,"(37.7272929954166, -122.424276475396)"
150322661,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,04/13/2015 12:00:00 AM,16:00,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.444707063455,37.7249307267936,"(37.7249307267936, -122.444707063455)"
150323051,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,04/13/2015 12:00:00 AM,17:22,TARAVAL,"ARREST, BOOKED",4500 Block of IRVING ST,-122.5066010597,37.762206004187,"(37.762206004187, -122.5066010597)"
150324974,WEAPON LAWS,"WEAPON, POSSESS OR BRING OTHER ON SCHOOL GROUNDS",Monday,04/13/2015 12:00:00 AM,09:00,NORTHERN,NONE,1100 Block of FRANCISCO ST,-122.42412350881,37.8033613356362,"(37.8033613356362, -122.42412350881)"
150323772,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,04/13/2015 12:00:00 AM,21:35,RICHMOND,UNFOUNDED,3500 Block of CALIFORNIA ST,-122.452586938656,37.7864601412645,"(37.7864601412645, -122.452586938656)"
150323807,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,04/13/2015 12:00:00 AM,15:45,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)"
150323879,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,04/13/2015 12:00:00 AM,15:00,BAYVIEW,NONE,4000 Block of 3RD ST,-122.388753046997,37.7407360548358,"(37.7407360548358, -122.388753046997)"
150324009,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,04/13/2015 12:00:00 AM,22:00,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)"
150324128,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,04/13/2015 12:00:00 AM,23:10,MISSION,NONE,900 Block of SHOTWELL ST,-122.41531378821,37.7532172678798,"(37.7532172678798, -122.41531378821)"
150326469,OTHER OFFENSES,FALSE PERSONATION,Monday,04/13/2015 12:00:00 AM,12:00,CENTRAL,NONE,1000 Block of BATTERY ST,-122.401542794883,37.8006802692983,"(37.8006802692983, -122.401542794883)"
150327843,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Monday,04/13/2015 12:00:00 AM,21:45,CENTRAL,NONE,100 Block of COLUMBUS AV,-122.405446187756,37.7969454448277,"(37.7969454448277, -122.405446187756)"
150329009,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Monday,04/13/2015 12:00:00 AM,11:30,RICHMOND,NONE,300 Block of 6TH AV,-122.464281616889,37.7819643048798,"(37.7819643048798, -122.464281616889)"
150330993,OTHER OFFENSES,FALSE PERSONATION,Monday,04/13/2015 12:00:00 AM,18:00,BAYVIEW,NONE,200 Block of TOPEKA AV,-122.397228698169,37.7329812473695,"(37.7329812473695, -122.397228698169)"
150333298,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,04/13/2015 12:00:00 AM,11:00,INGLESIDE,NONE,300 Block of GOLDMINE DR,-122.43868101433,37.7400510607666,"(37.7400510607666, -122.43868101433)"
150332905,OTHER OFFENSES,FALSE PERSONATION,Monday,04/13/2015 12:00:00 AM,10:00,SOUTHERN,NONE,200 Block of MISSION ST,-122.395336395079,37.7914518970007,"(37.7914518970007, -122.395336395079)"
150336098,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,04/13/2015 12:00:00 AM,00:01,NORTHERN,NONE,2400 Block of STEINER ST,-122.436048298861,37.7918399128217,"(37.7918399128217, -122.436048298861)"
150339133,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,04/13/2015 12:00:00 AM,00:01,RICHMOND,NONE,0 Block of 21ST AV,-122.480825807299,37.7864166710295,"(37.7864166710295, -122.480825807299)"
150325029,WARRANTS,WARRANT ARREST,Tuesday,04/14/2015 12:00:00 AM,09:38,SOUTHERN,"ARREST, BOOKED",NATOMA ST / RUSS ST,-122.408812857233,37.7792934035033,"(37.7792934035033, -122.408812857233)"
150325057,ASSAULT,BATTERY,Tuesday,04/14/2015 12:00:00 AM,09:30,TENDERLOIN,NONE,HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)"
150323750,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,04/14/2015 12:00:00 AM,21:05,BAYVIEW,NONE,DEHARO ST / ALAMEDA ST,-122.401966042339,37.7687048636082,"(37.7687048636082, -122.401966042339)"
150324322,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/14/2015 12:00:00 AM,01:47,SOUTHERN,"ARREST, CITED",JONES ST / MCALLISTER ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)"
150324429,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,04/14/2015 12:00:00 AM,05:26,MISSION,"ARREST, BOOKED",CAPP ST / 20TH ST,-122.41796448376,37.7586968166489,"(37.7586968166489, -122.41796448376)"
150324435,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/14/2015 12:00:00 AM,05:50,RICHMOND,"ARREST, BOOKED",FULTON ST / 35TH AV,-122.494902902871,37.7720802079053,"(37.7720802079053, -122.494902902871)"
150324560,ASSAULT,BATTERY,Tuesday,04/14/2015 12:00:00 AM,07:30,MISSION,NONE,16TH ST / VALENCIA ST,-122.421886357981,37.7649178909424,"(37.7649178909424, -122.421886357981)"
150324645,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,04/14/2015 12:00:00 AM,08:40,MISSION,"ARREST, BOOKED",16TH ST / POTRERO AV,-122.407538332319,37.7657827544276,"(37.7657827544276, -122.407538332319)"
150324770,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,04/14/2015 12:00:00 AM,09:30,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)"
150324883,WARRANTS,WARRANT ARREST,Tuesday,04/14/2015 12:00:00 AM,09:43,MISSION,"ARREST, BOOKED",18TH ST / CASTRO ST,-122.435002864298,37.7608878061194,"(37.7608878061194, -122.435002864298)"
150325245,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,04/14/2015 12:00:00 AM,10:00,TENDERLOIN,NONE,TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)"
150325455,ASSAULT,BATTERY,Tuesday,04/14/2015 12:00:00 AM,12:42,SOUTHERN,"ARREST, BOOKED",6TH ST / MARKET ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)"
150325803,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/14/2015 12:00:00 AM,14:32,BAYVIEW,"ARREST, BOOKED",CONNECTICUT ST / CESAR CHAVEZ ST,-122.39627766288,37.7497466924568,"(37.7497466924568, -122.39627766288)"
150325950,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,04/14/2015 12:00:00 AM,07:15,INGLESIDE,NONE,JUDSON AV / PHELAN AV,-122.452441463474,37.7285021043252,"(37.7285021043252, -122.452441463474)"
150326099,NON-CRIMINAL,FOUND PROPERTY,Tuesday,04/14/2015 12:00:00 AM,15:30,RICHMOND,NONE,18TH AV / GEARY BL,-122.477241022391,37.7804373318996,"(37.7804373318996, -122.477241022391)"
150326102,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,04/14/2015 12:00:00 AM,16:00,TARAVAL,"ARREST, BOOKED",BROAD ST / CAPITOL AV,-122.459023622429,37.7131719025215,"(37.7131719025215, -122.459023622429)"
150326215,ASSAULT,BATTERY,Tuesday,04/14/2015 12:00:00 AM,16:19,MISSION,NONE,MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)"
150326221,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,04/14/2015 12:00:00 AM,15:40,SOUTHERN,NONE,VANNESS AV / MARKET ST,-122.419257894814,37.7751462916539,"(37.7751462916539, -122.419257894814)"
150326271,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/14/2015 12:00:00 AM,16:52,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / KANSAS ST,-122.402063377785,37.7493979879214,"(37.7493979879214, -122.402063377785)"
150326312,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,04/14/2015 12:00:00 AM,14:30,CENTRAL,NONE,STOCKTON ST / WASHINGTON ST,-122.408083155369,37.7949405880284,"(37.7949405880284, -122.408083155369)"
150326544,NON-CRIMINAL,LOST PROPERTY,Tuesday,04/14/2015 12:00:00 AM,12:00,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)"
150326663,MISSING PERSON,MISSING JUVENILE,Tuesday,04/14/2015 12:00:00 AM,17:00,MISSION,NONE,GUERRERO ST / 15TH ST,-122.424260561379,37.7664064445087,"(37.7664064445087, -122.424260561379)"
150326839,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/14/2015 12:00:00 AM,20:15,RICHMOND,"ARREST, BOOKED",FULTON ST / 8TH AV,-122.465882650289,37.7733973258174,"(37.7733973258174, -122.465882650289)"
150326851,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,04/14/2015 12:00:00 AM,20:20,BAYVIEW,NONE,3RD ST / CHINABASIN ST,-122.390027243495,37.7762997888042,"(37.7762997888042, -122.390027243495)"
150326889,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,04/14/2015 12:00:00 AM,16:05,NORTHERN,NONE,POST ST / WEBSTER ST,-122.431369772433,37.7853730435472,"(37.7853730435472, -122.431369772433)"
150326889,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,04/14/2015 12:00:00 AM,16:05,NORTHERN,NONE,POST ST / WEBSTER ST,-122.431369772433,37.7853730435472,"(37.7853730435472, -122.431369772433)"
150326908,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,04/14/2015 12:00:00 AM,19:00,TARAVAL,NONE,24TH AV / IRVING ST,-122.482480961268,37.7633237012278,"(37.7633237012278, -122.482480961268)"
150326914,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,04/14/2015 12:00:00 AM,21:00,CENTRAL,NONE,STOCKTON ST / PACIFIC AV,-122.408433097286,37.7967039278443,"(37.7967039278443, -122.408433097286)"
150326936,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,04/14/2015 12:00:00 AM,20:53,TARAVAL,NONE,TARAVAL ST / 38TH AV,-122.474621503489,37.7430951664962,"(37.7430951664962, -122.474621503489)"
150326964,VEHICLE THEFT,STOLEN TRUCK,Tuesday,04/14/2015 12:00:00 AM,07:00,BAYVIEW,NONE,17TH ST / MISSOURI ST,-122.396774160338,37.7651296428012,"(37.7651296428012, -122.396774160338)"
150326970,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/14/2015 12:00:00 AM,21:05,MISSION,"ARREST, BOOKED",CESAR CHAVEZ ST / SHOTWELL ST,-122.414919860546,37.7482311005325,"(37.7482311005325, -122.414919860546)"
150327069,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/14/2015 12:00:00 AM,21:55,MISSION,"ARREST, BOOKED",CESAR CHAVEZ ST / GUERRERO ST,-122.42249041028,37.7480144418715,"(37.7480144418715, -122.42249041028)"
